Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
0.900000, -15402.960938, -15402.960938, 507672.562500, 507672.562500, 38001.703125, 15725.013672
0.950000, -10944.203125, -10944.203125, 508450.187500, 508450.187500, 41088.406250, 20460.681641
1.000000, -6176.707031, -6176.707031, 509359.031250, 509359.031250, 43707.718750, 26025.558594
1.050000, -1473.061768, -1473.061768, 510121.000000, 510121.000000, 45779.781250, 31780.166016
1.100000, 2916.802734, 2916.802734, 510569.531250, 510569.531250, 47323.984375, 37202.335938
1.150000, 6831.906250, 6831.906250, 510662.718750, 510662.718750, 48416.199219, 41968.484375
1.200000, 10156.917969, 10156.917969, 510453.593750, 510453.593750, 49138.425781, 45975.500000
1.250000, 12794.255859, 12794.255859, 510041.156250, 510041.156250, 49560.000000, 49302.355469
1.300000, 14665.034180, 14665.034180, 509514.281250, 509514.281250, 49737.687500, 52130.265625
1.350000, 15735.199219, 15735.199219, 508911.218750, 508911.218750, 49729.699219, 54651.300781
1.400000, 16048.399414, 16048.399414, 508208.437500, 508208.437500, 49617.281250, 56996.617188
1.450000, 15745.137695, 15745.137695, 507340.906250, 507340.906250, 49507.800781, 59203.343750
1.500000, 15051.062500, 15051.062500, 506243.406250, 506243.406250, 49528.906250, 61224.148438
1.550000, 14233.815430, 14233.815430, 504891.968750, 504891.968750, 49801.785156, 62967.914062
1.600000, 13538.936523, 13538.936523, 503331.312500, 503331.312500, 50406.894531, 64350.410156
1.650000, 13126.436523, 13126.436523, 501672.062500, 501672.062500, 51353.457031, 65334.378906
1.700000, 13028.691406, 13028.691406, 500057.187500, 500057.187500, 52560.496094, 65945.585938
1.750000, 13143.735352, 13143.735352, 498608.312500, 498608.312500, 53863.882812, 66262.164062
1.800000, 13265.341797, 13265.341797, 497372.250000, 497372.250000, 55038.503906, 66385.562500
1.850000, 13139.255859, 13139.255859, 496280.125000, 496280.125000, 55835.636719, 66405.171875
1.900000, 12526.951172, 12526.951172, 495137.000000, 495137.000000, 56012.347656, 66369.929688
1.950000, 11256.832031, 11256.832031, 493650.250000, 493650.250000, 55362.093750, 66273.031250
2.000000, 9249.294922, 9249.294922, 491484.156250, 491484.156250, 53721.421875, 66051.507812
2.050000, 6510.970703, 6510.970703, 488332.937500, 488332.937500, 50982.578125, 65596.843750
2.100000, 3105.933105, 3105.933105, 483982.843750, 483982.843750, 47090.832031, 64772.480469
2.150000, -882.355957, -882.355957, 478358.656250, 478358.656250, 42057.207031, 63433.898438
2.200000, -5380.591309, -5380.591309, 471531.062500, 471531.062500, 35964.085938, 61451.285156
2.250000, -10334.842773, -10334.842773, 463694.531250, 463694.531250, 28975.175781, 58733.500000
2.300000, -15695.541016, -15695.541016, 455123.562500, 455123.562500, 21333.439453, 55252.871094
2.350000, -21385.591797, -21385.591797, 446123.000000, 446123.000000, 13351.414062, 51066.656250
2.400000, -27265.919922, -27265.919922, 436991.000000, 436991.000000, 5389.143555, 46330.390625
2.450000, -33115.070312, -33115.070312, 427999.593750, 427999.593750, -2169.757812, 41297.535156
2.500000, -38633.339844, -38633.339844, 419403.687500, 419403.687500, -8945.102539, 36302.687500
2.550000, -43472.968750, -43472.968750, 411452.437500, 411452.437500, -14578.406250, 31730.423828
2.600000, -47284.871094, -47284.871094, 404410.312500, 404410.312500, -18751.673828, 27974.222656
2.650000, -49767.523438, -49767.523438, 398555.156250, 398555.156250, -21197.285156, 25393.259766
2.700000, -50702.984375, -50702.984375, 394157.562500, 394157.562500, -21726.541016, 24272.912109
2.750000, -49973.914062, -49973.914062, 391437.531250, 391437.531250, -20248.267578, 24792.833984
2.800000, -47563.777344, -47563.777344, 390510.406250, 390510.406250, -16809.933594, 27004.673828
2.850000, -43549.488281, -43549.488281, 391343.875000, 391343.875000, -11605.294922, 30820.177734
2.900000, -38094.578125, -38094.578125, 393735.593750, 393735.593750, -4981.461914, 36012.277344
2.950000, -31447.078125, -31447.078125, 397324.468750, 397324.468750, 2598.686035, 42232.812500
3.000000, -23937.310547, -23937.310547, 401636.125000, 401636.125000, 10615.630859, 49049.281250
3.050000, -15966.001953, -15966.001953, 406145.875000, 406145.875000, 18561.316406, 55999.574219
3.100000, -7975.361328, -7975.361328, 410355.843750, 410355.843750, 26009.474609, 62656.179688
3.150000, -402.529785, -402.529785, 413851.531250, 413851.531250, 32641.494141, 68686.375000
3.200000, 6373.855957, 6373.855957, 416338.593750, 416338.593750, 38262.746094, 73891.421875
3.250000, 12079.209961, 12079.209961, 417648.875000, 417648.875000, 42758.511719, 78212.000000
3.300000, 16563.607422, 16563.607422, 417723.843750, 417723.843750, 46067.226562, 81698.250000
3.350000, 19792.320312, 19792.320312, 416581.156250, 416581.156250, 48133.593750, 84452.898438
3.400000, 21810.105469, 21810.105469, 414282.937500, 414282.937500, 48902.011719, 86567.757812
3.450000, 22695.951172, 22695.951172, 410913.531250, 410913.531250, 48326.976562, 88074.984375
3.500000, 22526.402344, 22526.402344, 406570.531250, 406570.531250, 46410.468750, 88931.007812
3.550000, 21361.810547, 21361.810547, 401374.156250, 401374.156250, 43239.144531, 89036.593750
3.600000, 19258.314453, 19258.314453, 395472.187500, 395472.187500, 39015.566406, 88284.593750
3.650000, 16296.604492, 16296.604492, 389052.906250, 389052.906250, 34053.242188, 86615.789062
3.700000, 12610.938477, 12610.938477, 382334.437500, 382334.437500, 28754.974609, 84060.804688
3.750000, 8402.990234, 8402.990234, 375549.875000, 375549.875000, 23550.839844, 80752.406250
3.800000, 3930.858398, 3930.858398, 368908.531250, 368908.531250, 18837.160156, 76903.250000
3.850000, -523.460571, -523.460571, 362562.000000, 362562.000000, 14908.996094, 72758.953125
3.900000, -4697.294922, -4697.294922, 356571.187500, 356571.187500, 11919.033203, 68544.554688
3.950000, -8384.550781, -8384.550781, 350894.062500, 350894.062500, 9866.786133, 64423.902344
4.000000, -11454.919922, -11454.919922, 345400.093750, 345400.093750, 8615.782227, 60486.480469
4.050000, -13850.362305, -13850.362305, 339910.843750, 339910.843750, 7943.501953, 56764.125000
4.100000, -15564.424805, -15564.424805, 334255.406250, 334255.406250, 7605.210938, 53267.250000
4.150000, -16616.144531, -16616.144531, 328332.937500, 328332.937500, 7394.901855, 50023.574219
4.200000, -17031.093750, -17031.093750, 322147.562500, 322147.562500, 7206.566406, 47101.519531
4.250000, -16835.597656, -16835.597656, 315821.812500, 315821.812500, 7036.054688, 44607.171875
4.300000, -16064.916992, -16064.916992, 309563.468750, 309563.468750, 6976.625488, 42656.550781
4.350000, -14776.058594, -14776.058594, 303610.687500, 303610.687500, 7146.863281, 41334.417969
4.400000, -13057.520508, -13057.520508, 298161.875000, 298161.875000, 7626.736328, 40657.699219
4.450000, -11027.696289, -11027.696289, 293317.281250, 293317.281250, 8396.785156, 40559.164062
4.500000, -8821.585938, -8821.585938, 289045.031250, 289045.031250, 9306.985352, 40899.167969
4.550000, -6571.046387, -6571.046387, 285181.500000, 285181.500000, 10104.516602, 41501.320312
4.600000, -4386.280273, -4386.280273, 281471.531250, 281471.531250, 10500.492188, 42198.796875
4.650000, -2345.610107, -2345.610107, 277623.437500, 277623.437500, 10262.916016, 42874.105469
4.700000, -495.727722, -495.727722, 273379.406250, 273379.406250, 9280.627930, 43478.000000
4.750000, 1139.008301, 1139.008301, 268565.875000, 268565.875000, 7600.126953, 44021.867188
4.800000, 2544.747803, 2544.747803, 263124.250000, 263124.250000, 5402.082031, 44548.203125
4.850000, 3709.401855, 3709.401855, 257109.437500, 257109.437500, 2944.334473, 45092.433594
4.900000, 4621.218750, 4621.218750, 250659.531250, 250659.531250, 465.687256, 45650.785156
4.950000, 5273.433594, 5273.433594, 243954.593750, 243954.593750, -1879.357178, 46167.242188
5.000000, 5672.322754, 5672.322754, 237171.218750, 237171.218750, -4068.506592, 46543.664062
5.050000, 5842.988281, 5842.988281, 230449.234375, 230449.234375, -6175.676270, 46668.605469
5.100000, 5831.231445, 5831.231445, 223880.390625, 223880.390625, -8333.607422, 46453.718750
5.150000, 5698.097168, 5698.097168, 217507.000000, 217507.000000, -10622.669922, 45863.843750
