Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
6.250000, -22.633778, -65.655495, 710.869995, -9.000000, -4.000000, 33.000000, -208.000000, 66.000000
6.300000, -21.011106, -64.684418, 712.362000, -5.000000, -8.000000, 17.000000, -210.000000, 64.000000
6.350000, -19.744343, -63.704338, 713.360352, 0.000000, -8.000000, 3.000000, -214.000000, 60.000000
6.400000, -18.876930, -62.932999, 713.822510, -31.000000, 55.000000, -8.000000, -213.000000, 69.000000
6.450000, -18.587486, -62.485092, 713.752563, 2.000000, -68.000000, -17.000000, -213.000000, 69.000000
6.500000, -18.559830, -62.306503, 713.429321, -5.000000, -36.000000, 35.000000, -207.000000, 61.000000
6.550000, -18.566944, -62.333168, 713.051270, 26.000000, -105.000000, 15.000000, -216.000000, 60.000000
6.600000, -18.220078, -62.389824, 712.777832, -9.000000, -30.000000, 27.000000, -213.000000, 63.000000
6.650000, -17.331774, -62.373108, 712.682068, -14.000000, 12.000000, 39.000000, -210.000000, 60.000000
6.700000, -15.966640, -62.204849, 712.736389, 14.000000, -51.000000, 26.000000, -216.000000, 66.000000
6.750000, -14.369507, -61.856041, 712.953979, -3.000000, 5.000000, 31.000000, -222.000000, 55.000000
6.800000, -13.177940, -61.355721, 713.212219, 1.000000, -40.000000, 19.000000, -217.000000, 69.000000
6.850000, -12.767431, -60.706421, 713.453125, -15.000000, 32.000000, 14.000000, -217.000000, 64.000000
6.900000, -13.513725, -59.983768, 713.566650, 1.000000, -55.000000, 21.000000, -232.000000, 66.000000
6.950000, -15.201468, -59.279213, 713.713745, 11.000000, -44.000000, 5.000000, -220.000000, 63.000000
7.000000, -17.370686, -58.662643, 713.935059, -9.000000, -5.000000, 16.000000, -220.000000, 69.000000
7.050000, -19.215408, -58.215134, 714.485901, -15.000000, -22.000000, 30.000000, -220.000000, 61.000000
7.100000, -20.045834, -57.922085, 715.290771, 4.000000, -38.000000, 17.000000, -225.000000, 55.000000
7.150000, -19.458614, -57.786186, 716.344849, -21.000000, -28.000000, 15.000000, -222.000000, 57.000000
7.200000, -17.557926, -57.701260, 717.336426, -18.000000, 14.000000, 36.000000, -225.000000, 61.000000
7.250000, -14.836250, -57.587090, 718.054565, 1.000000, -27.000000, 6.000000, -229.000000, 57.000000
7.300000, -12.035250, -57.348434, 718.317993, -1.000000, -37.000000, 15.000000, -223.000000, 66.000000
7.350000, -9.815310, -56.958927, 718.050781, -27.000000, -42.000000, 36.000000, -231.000000, 61.000000
